candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,outcome_binary,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,source_doi,source_doi_normalized,source_url,source_group_id,source_group_basis
mofsimplify_solvent_train_01042_SETXAS,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1042,SETXAS,1,3.0211199999999998,3.80992,3.7044700000000002,0,0,0,0,0,0,0,0,0,0,1390.96,341.91980000000001,803.93280000000004,1737.97,1703.328,17534,28680,91156,53544,42,112,200,228,380,1292,2060,2064,36.617800000000003,102.008,181.9522,197.8784,4.27698,30.89424,26.070119999999999,65.684399999999997,1591.2,1383.5999999999999,8128.8000000000002,2800.8000000000002,4.4000000000000004,5.7999999999999998,10,19.600000000000001,61,109,109.59999999999999,1.8667400000000001,4.4074,9.9320400000000006,9.4970999999999997,-5.7999999999999998,-1.0800000000000001,-12.369999999999999,140.59999999999999,28.800000000000001,312.80000000000001,6,1.3999999999999999,18.800000000000001,2.7919999999999998,0.64800000000000002,6.6139999999999999,428.8888,978.91920000000005,1604.7963999999999,1678.973,1768,4236,5956,5324,64,140,232,262,372,932,1376,1570,27.366399999999999,68.165199999999999,103.03440000000001,108.691,9.2416,15.504,29.629866669999998,7.7519999999999998,49,84,109.66666669999999,42,2,3.6666666669999999,1,4,11.33333333,13.33333333,8,0.5625,1.155,1.5874999999999999,0.57750000000000001,54.759999999999998,167.24000000000001,165.10768999999999,83.620000000000005,0.97999999999999998,1.3999999999999999,0.48999999999999988,2,10,1,-1.6666666670000001,0.66666666699999988,-2,-0.040000000000000001,0.63333333300000005,-0.02,-7.7999999999999998,4.8214833329999998,-3.8999999999999999,9.2416,20.869599999999998,37.006933330000003,23.889333329999999,49,112,145.83333329999999,75.833333330000002,1,2.5,4.8333333329999997,3.3333333330000001,6.5,19.166666670000001,25.666666670000001,16,0.5625,1.42875,2.2262499999999998,1.375,54.759999999999998,180.19,283.14645899999999,186.576459,0.73499999999999988,2.52,2.2749999999999999,1.5,13,12.5,-0.83333333300000001,2.5,1.6666666670000001,-0.029999999999999898,0.65666666699999987,0.66666666699999988,-5.8499999999999996,-2.4963683329999999,-0.54636833299999987,,,,train_refcode::SETXAS,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01043_SEYFEI,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1043,SEYFEI,1,3.1868099999999999,4.05966,4.05966,0,0.023490899999999901,0.023490842000000001,0,0,0,62.264200000000002,0.0502999999999999,0.0502999999999999,0,1237.8599999999999,429.32440000000003,871.46799999999985,2438.5111999999999,2938.0223999999998,23260,32072,50168,46552,52,136,288,384,424,1216,2176,2432,39.758000000000003,112.77119999999999,212.72239999999999,267.01999999999998,1.6129,25.704799999999999,24.993600000000001,53.822600000000001,5041,3337,4686,5254,6,8,15,36,84,174,162,2.6244000000000001,7.1280000000000001,10.918799999999999,14.369400000000001,-12.619999999999999,-9.5199999999999996,-23.329999999999998,379,502,991,22,19,63,5.3200000000000003,6.2199999999999998,15.43,163.2654,281.52460000000002,507.56619999999998,608.80039999999997,909,1768,2134,1844,21,40,68,84,108,260,324,348,9.3392000000000017,20.567599999999999,29.439599999999999,31.723600000000001,11.4016,10.773199999999999,31.497466670000001,36.051200000000001,61.5,85,153.16666670000001,128,1.3333333329999999,3.5,4,2.3333333330000001,8.8333333330000006,12.83333333,8.5,0.53783333300000002,0.82773333299999985,1.6926333330000001,1.6352,32.534999999999997,115.9216667,174.73928069999999,126.215366,1.106666667,1.8866666670000001,2.346666667,-0.83333333300000001,6.6666666670000003,13.66666667,-2.5,-1,0.5,-0.14000000000000001,0.28833333300000002,0.72666666700000004,-11.516666669999999,-6.3404433329999996,2.2857799999999999,9.4877666670000007,17.352966670000001,24.718800000000002,20.785399999999999,117.66666669999999,208.66666670000001,146,108,1,2.3333333330000001,3,2.6666666669999999,7,15,13.66666667,15.66666667,0.7298,1.5811999999999999,1.5648333329999999,1.2692666669999999,227.06,298.7592277,242.36108329999999,246.33024399999999,-0.24333333300000001,0.29999999999999988,1.6799999999999999,10.66666667,18,16,1.6666666670000001,2.3333333330000001,-0.33333333300000001,0.42333333299999992,0.76666666699999986,0.66000000000000003,15.96429667,22.35955667,8.7905200000000008,,,,train_refcode::SEYFEI,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01044_SIRZUQ,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1044,SIRZUQ,1,3.14777,6.1991699999999996,6.1991699999999996,0,0.054016700000000001,0.054016696000000003,0,0,0,204.85300000000001,0.089099999999999902,0.089099999999999902,0,2299.1300000000001,189.5865,384.93599999999998,804.72360000000003,770.49120000000005,7896,12672,22848,19008,21,54,84,102,162,468,672,738,16.523399999999999,45.9024,65.629199999999997,79.102800000000002,2.8561000000000001,29.068000000000001,18.640699999999999,53.623699999999999,2304,1920,5472,3552,5,5,10,25,60,95,120,2.1903999999999999,5.4020000000000001,7.7995999999999999,10.9816,-8.75,-2.5800000000000001,-14.83,200,126,406,13,6,26,3.75,2.1299999999999999,7.3799999999999999,195.57259999999999,391.49720000000002,598.13440000000003,725.23900000000003,866,1754,2488,2656,28,58,88,110,146,356,484,494,12.6524,29.0914,41.648000000000003,46.596600000000002,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0.89000000000000001,0.89000000000000001,1.78,2,2,4,-2,-2,-4,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,-6,-6,-12,9.2416,16.993600000000001,23.256,45.448,49,91,126,217,1,2,3,6,4,10,18,32,0.5625,1.1399999999999999,1.7324999999999999,3.165,54.759999999999998,138.38,250.86000000000001,451.45261399999998,0.48999999999999988,1.47,3.29,1,3,11,-1,-3,-4,-0.02,-0.059999999999999901,0.28000000000000003,-3.8999999999999999,-11.699999999999999,-16.607109999999999,,,,train_refcode::SIRZUQ,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01045_SOCKOM,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1045,SOCKOM,1,3.3510399999999998,6.1103300000000003,6.1103300000000003,0,0.221668,0.22166820700000001,0,0,0,317.81299999999999,0.27829999999999988,0.27829999999999988,0,1141.98,84.021500000000003,140.90880000000001,203.5352,299.47199999999998,2746,3408,4274,1632,11,20,28,36,48,112,126,88,7.9386000000000001,15.630000000000001,22.617599999999999,20.481999999999999,2.8561000000000001,21.9024,25.856999999999999,52.356200000000001,2304,1440,1728,2688,4,6,12,16,40,72,96,2.1903999999999999,4.3807999999999998,6.8376000000000001,11.188800000000001,-6.2000000000000002,-5.1600000000000001,-10.699999999999999,162,252,520,6,6,24,2.96,4.2599999999999998,10.199999999999999,157.40173329999999,322.13299999999998,498.0736,584.96466669999995,675.33333330000005,1408,1984,2034.666667,23.333333329999999,48.666666669999998,74.666666669999998,92,123.33333330000001,302,421.33333329999999,454.66666670000001,10.2898,24.090733329999999,34.789333329999998,38.767066669999998,10.624000000000001,11.913600000000001,24.466986670000001,19.500266669999998,57,64.799999999999997,105.4666667,86.666666669999998,1.4666666669999999,2.9333333330000002,2.4666666670000001,2.3999999999999999,7.2000000000000002,9.5999999999999996,8.9333333330000002,0.54671333300000002,0.83878666700000004,1.3819999999999999,1.208073333,40.536000000000001,109.9866667,156.0971064,147.439076,0.93200000000000005,1.716,1.8686666670000001,2,7.5999999999999988,6.8666666669999996,-2,-1.066666667,-2.2000000000000002,-0.040000000000000001,0.31466666700000001,0.19600000000000001,-6.8399999999999999,-4.1399693329999998,-7.3314066670000004,9.4668799999999997,7.0175999999999998,16.484480000000001,14.0352,51.200000000000003,38.399999999999999,89.59999999999998,76.799999999999983,0.80000000000000004,0.80000000000000004,1.6000000000000001,1.6000000000000001,0.80000000000000004,2.3999999999999999,3.2000000000000002,4.7999999999999998,0.42631999999999992,0.44968000000000002,0.876,0.89936000000000005,22.472000000000001,47.911999999999999,70.384,95.823999999999998,0.71199999999999986,0.71199999999999986,1.4239999999999999,1.6000000000000001,1.6000000000000001,3.2000000000000002,-1.6000000000000001,-1.6000000000000001,-3.2000000000000002,-0.032000000000000001,-0.032000000000000001,-0.064000000000000001,-4.7999999999999998,-4.7999999999999998,-9.5999999999999996,,,,train_refcode::SOCKOM,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01046_SODQOT,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1046,SODQOT,1,5.7155500000000004,6.38354,6.35379,0.46410000000000001,0,0.46409875099999992,1607.1400000000001,1082.6700000000001,0.53990000000000005,0,0,0.53990000000000005,1869.6300000000001,2005.3099999999999,228.80539999999999,476.096,1078.2264,1352.6079999999999,4478,9536,17670,18624,26,64,120,176,188,552,946,1088,18.909400000000002,50.837200000000003,90.108199999999997,115.7488,3.6099999999999999,29.411999999999999,29.829999999999998,66.822999999999993,841,1044,2668,2378,4.5,7,11,20.5,55,100,117.5,1.9044000000000001,4.5332999999999997,8.7147000000000006,11.247,-6.9299999999999997,-2.3999999999999999,-14.27,94.5,111,237,8.5,10,24,2.9249999999999998,3.3450000000000002,7.0300000000000002,144.04409999999999,255.96899999999999,399.6456,462.21300000000002,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442000000000004,19.126799999999999,27.591000000000001,31.0002,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0.89000000000000001,0.89000000000000001,1.78,2,2,4,-2,-2,-4,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,train_refcode::SODQOT,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01047_SODZIV,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1047,SODZIV,0,5.2568099999999998,6.2320700000000002,6.2320700000000002,0.214534,0,0.214533417,744.30799999999999,1069.24,0.2722,0,0,0.2722,944.375,3928.1500000000001,74.853449999999981,126.3232,166.4769,231.33600000000001,2696,2976,3810,1260,10,18,24,28,42,94,101,70,7.3757000000000001,13.987500000000001,19.850100000000001,15.9544,2.8561000000000001,18.9956,23.702249999999999,47.294649999999997,2304,1248,1584,2352,3.5,5.5,11,12.5,32,58.5,83.5,2.1903999999999999,3.8405999999999998,6.2678000000000003,10.078799999999999,-5.3250000000000002,-4.7300000000000004,-9.3949999999999996,142,231,479,3.5,3,15.5,2.585,3.9049999999999998,9.4700000000000006,139.1801667,286.97699999999998,469.80853330000002,596.25766669999996,549.66666669999995,1164,1627.333333,1618.666667,21.333333329999999,44,72.666666669999998,96.666666669999998,116.66666669999999,296,420.66666670000001,436,8.6880000000000006,20.74893333,30.924600000000002,35.242199999999997,10.35245714,12.618857139999999,25.333828570000001,22.835428570000001,55.428571429999998,68.571428569999995,104,76.571428569999981,1.571428571,3.1428571430000001,3,2.7142857139999998,8.1428571430000005,11.28571429,9.5714285710000002,0.54981428600000004,0.90090000000000003,1.446428571,1.2446999999999999,43.329999999999998,121.2328571,171.38870170000001,147.4719944,0.94142857099999999,1.9014285710000001,2.5342857140000001,2,8.8571428569999977,12.14285714,-2,-1.2857142859999999,-2,-0.040000000000000001,0.39428571400000001,0.54285714299999988,-7.0285714290000003,-3.7224114290000001,-3.7254585709999999,5.0715428569999998,3.7594285709999999,8.8309714289999999,10.76228571,27.428571430000002,20.571428569999998,48,44.571428570000002,0.428571429,0.428571429,0.85714285700000004,1.2857142859999999,0.428571429,1.2857142859999999,2.1428571430000001,3.8571428569999999,0.22838571399999991,0.2409,0.46928571400000002,0.59755714299999985,12.038571429999999,25.667142859999998,37.705714290000003,61.571864140000002,0.38142857099999988,0.38142857099999988,1.2942857139999999,0.85714285700000004,0.85714285700000004,4.7142857139999998,-0.85714285700000004,-1.2857142859999999,-2.5714285710000002,-0.017142857000000001,-0.017142857000000001,0.12,-2.5714285710000002,-2.5714285710000002,-4.8030471429999997,,,,train_refcode::SODZIV,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01048_SOHBUO,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1048,SOHBUO,0,4.0420699999999998,4.8229199999999999,4.8229199999999999,0.175675,0,0.175675676,391.495,247.536,0.21970000000000001,0,0,0.21970000000000001,489.60599999999999,1126.7,185.42259999999999,393.95920000000001,659.37840000000006,1015.9624,5386,6896,11736,9604,26,56,96,140,152,400,592,656,17.263200000000001,38.583199999999998,68.508799999999994,87.6892,3.7248999999999999,23.468800000000002,39.372,90.323999999999998,2209,1316,2256,2820,4,8,20,16,48,112,160,1.6384000000000001,3.8399999999999999,7.8848000000000003,13.568,-4.4400000000000004,-4.96,-8.1999999999999975,160,328,880,4,4,40,2.1200000000000001,4.0800000000000001,15,263.81639999999999,582.52200000000005,994.91400000000021,1306.1232,936,2208,3060,3306,44,92,160,218,252,648,964,1110,16.846,41.980400000000003,64.328000000000003,78.458600000000004,9.2416,15.504,35.567999999999998,33.500799999999998,49,84,105,122.5,2,5,4.5,5,19,27,22.5,0.5625,1.155,1.9875,1.99125,54.759999999999998,167.24000000000001,267.297842,261.32522799999998,0.97999999999999998,3.5,2.6600000000000001,2,20,14,-2,4,2,-0.040000000000000001,1.1000000000000001,0.71999999999999986,-7.7999999999999998,0.87866999999999995,-2.0142199999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,train_refcode::SOHBUO,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01049_SOKKUZ,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1049,SOKKUZ,0,6.3266499999999999,6.7048399999999999,6.7048399999999999,0.49355500000000002,0,0.49355453599999988,1850.77,1491.96,0.52300000000000002,0,0,0.52300000000000002,1961.1800000000001,2852.6999999999998,123.8472,238.32320000000001,698.99360000000001,421.05599999999998,3057,7040,5936,2304,13,32,64,48,112,320,352,192,8.6511999999999976,25.5792,38.589599999999997,26.980799999999999,3.1684000000000001,48.985599999999998,18.155999999999999,18.155999999999999,2401,3136,1176,1176,8,4,4,64,128,96,96,2.0164,8.292799999999998,4.3735999999999997,4.3735999999999997,-13.279999999999999,-3.0800000000000001,-3.0800000000000001,328,172,172,48,20,20,5.5199999999999996,2.6000000000000001,2.6000000000000001,102.6858,183.95699999999999,280.04739999999998,270.46159999999998,730,1152,1816,1810,13,26,38,38,64,150,190,146,7.0031999999999996,14.707000000000001,21.119800000000001,19.259399999999999,11.833600000000001,8.7720000000000002,20.605599999999999,17.647200000000002,64,48,112,176,1,2,2,1,3,4,5,0.53290000000000004,0.56210000000000004,1.095,1.3067,28.09,59.890000000000001,87.980000000000004,162.71000000000001,0.89000000000000001,0.89000000000000001,1.75,2,2,-6,-2,-2,-3,-0.040000000000000001,-0.040000000000000001,-0.33000000000000002,-6,-6,-20.100000000000001,6.6563999999999997,13.157999999999999,26.315999999999999,46.852800000000002,256,192,384,544,1,2,4,6,4,12,24,12,1.0404,1.5708,3.1415999999999999,3.7332000000000001,376.36000000000001,438.44,876.88,586.15586800000005,0.059999999999999901,0.12,-2.6800000000000002,20,40,62,-2,-4,6,0.5,1,2.46,16.199999999999999,32.399999999999999,86.18577999999998,,,,train_refcode::SOKKUZ,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01050_SOMFAC,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1050,SOMFAC,0,6.3421399999999997,6.7063699999999997,6.7063699999999997,0.49602099999999988,0,0.49601907000000001,1940.49,1499.4200000000001,0.5202,0,0,0.5202,2035.0799999999999,2882.3800000000001,123.8472,238.32320000000001,698.99360000000001,421.05599999999998,3057,7040,5936,2304,13,32,64,48,112,320,352,192,8.6511999999999976,25.5792,38.589599999999997,26.980799999999999,3.1684000000000001,48.985599999999998,18.155999999999999,18.155999999999999,2401,3136,1176,1176,8,4,4,64,128,96,96,2.0164,8.292799999999998,4.3735999999999997,4.3735999999999997,-13.279999999999999,-3.0800000000000001,-3.0800000000000001,328,172,172,48,20,20,5.5199999999999996,2.6000000000000001,2.6000000000000001,102.6858,183.95699999999999,280.04739999999998,270.46159999999998,730,1152,1816,1810,13,26,38,38,64,150,190,146,7.0031999999999996,14.707000000000001,21.119800000000001,19.259399999999999,11.833600000000001,8.7720000000000002,20.605599999999999,17.647200000000002,64,48,112,176,1,2,2,1,3,4,5,0.53290000000000004,0.56210000000000004,1.095,1.3067,28.09,59.890000000000001,87.980000000000004,162.71000000000001,0.89000000000000001,0.89000000000000001,1.75,2,2,-6,-2,-2,-3,-0.040000000000000001,-0.040000000000000001,-0.33000000000000002,-6,-6,-20.100000000000001,6.6563999999999997,13.157999999999999,26.315999999999999,46.852800000000002,256,192,384,544,1,2,4,6,4,12,24,12,1.0404,1.5708,3.1415999999999999,3.7332000000000001,376.36000000000001,438.44,876.88,586.15586800000005,0.059999999999999901,0.12,-2.6800000000000002,20,40,62,-2,-4,6,0.5,1,2.46,16.199999999999999,32.399999999999999,86.18577999999998,,,,train_refcode::SOMFAC,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01051_SOMFEG,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1051,SOMFEG,0,6.3425799999999999,6.7155100000000001,6.7155100000000001,0.49596800000000002,0,0.49596800899999988,1871.95,1499.26,0.52339999999999987,0,0,0.52339999999999987,1975.49,2864.4499999999998,123.8472,238.32320000000001,698.99360000000001,421.05599999999998,3057,7040,5936,2304,13,32,64,48,112,320,352,192,8.6511999999999976,25.5792,38.589599999999997,26.980799999999999,3.1684000000000001,48.985599999999998,18.155999999999999,18.155999999999999,2401,3136,1176,1176,8,4,4,64,128,96,96,2.0164,8.292799999999998,4.3735999999999997,4.3735999999999997,-13.279999999999999,-3.0800000000000001,-3.0800000000000001,328,172,172,48,20,20,5.5199999999999996,2.6000000000000001,2.6000000000000001,102.6858,183.95699999999999,280.04739999999998,270.46159999999998,730,1152,1816,1810,13,26,38,38,64,150,190,146,7.0031999999999996,14.707000000000001,21.119800000000001,19.259399999999999,11.833600000000001,8.7720000000000002,20.605599999999999,17.647200000000002,64,48,112,176,1,2,2,1,3,4,5,0.53290000000000004,0.56210000000000004,1.095,1.3067,28.09,59.890000000000001,87.980000000000004,162.71000000000001,0.89000000000000001,0.89000000000000001,1.75,2,2,-6,-2,-2,-3,-0.040000000000000001,-0.040000000000000001,-0.33000000000000002,-6,-6,-20.100000000000001,6.6563999999999997,13.157999999999999,26.315999999999999,46.852800000000002,256,192,384,544,1,2,4,6,4,12,24,12,1.0404,1.5708,3.1415999999999999,3.7332000000000001,376.36000000000001,438.44,876.88,586.15586800000005,0.059999999999999901,0.12,-2.6800000000000002,20,40,62,-2,-4,6,0.5,1,2.46,16.199999999999999,32.399999999999999,86.18577999999998,,,,train_refcode::SOMFEG,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01052_SOMFIK,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1052,SOMFIK,0,6.3553699999999997,6.7327899999999996,6.7327899999999996,0.52458800000000005,0,0.52458984600000003,2008.3599999999999,1585.77,0.54069999999999985,0,0,0.54069999999999985,2070.0500000000002,2932.8099999999999,123.8472,238.32320000000001,698.99360000000001,421.05599999999998,3057,7040,5936,2304,13,32,64,48,112,320,352,192,8.6511999999999976,25.5792,38.589599999999997,26.980799999999999,3.1684000000000001,48.985599999999998,18.155999999999999,18.155999999999999,2401,3136,1176,1176,8,4,4,64,128,96,96,2.0164,8.292799999999998,4.3735999999999997,4.3735999999999997,-13.279999999999999,-3.0800000000000001,-3.0800000000000001,328,172,172,48,20,20,5.5199999999999996,2.6000000000000001,2.6000000000000001,102.6858,183.95699999999999,280.04739999999998,270.46159999999998,730,1152,1816,1810,13,26,38,38,64,150,190,146,7.0031999999999996,14.707000000000001,21.119800000000001,19.259399999999999,11.833600000000001,8.7720000000000002,20.605599999999999,17.647200000000002,64,48,112,176,1,2,2,1,3,4,5,0.53290000000000004,0.56210000000000004,1.095,1.3067,28.09,59.890000000000001,87.980000000000004,162.71000000000001,0.89000000000000001,0.89000000000000001,1.75,2,2,-6,-2,-2,-3,-0.040000000000000001,-0.040000000000000001,-0.33000000000000002,-6,-6,-20.100000000000001,6.6563999999999997,13.157999999999999,26.315999999999999,46.852800000000002,256,192,384,544,1,2,4,6,4,12,24,12,1.0404,1.5708,3.1415999999999999,3.7332000000000001,376.36000000000001,438.44,876.88,586.15586800000005,0.059999999999999901,0.12,-2.6800000000000002,20,40,62,-2,-4,6,0.5,1,2.46,16.199999999999999,32.399999999999999,86.18577999999998,,,,train_refcode::SOMFIK,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_01053_SONTAR,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,1053,SONTAR,1,5.2828799999999996,6.9779900000000001,6.9779900000000001,0.54988099999999995,0,0.54988311000000001,1992.46,748.01900000000001,0.5504,0,0,0.5504,1994.3299999999999,1359.05,209.58199999999999,394.44159999999999,1595.1153999999999,1173.0709999999999,8090,17488,22378,18152,24,68,168,158,296,1072,1424,1224,18.518999999999998,65.049599999999998,112.9778,110.5346,1.2768999999999999,32.973399999999998,15.6844,42.488,3481,4012,5251,5192,9,6,13,81,216,225,315,3.0975999999999999,11.704000000000001,9.8735999999999997,17.265599999999999,-19.010000000000002,-7.0999999999999996,-22.91,463,265,679,57,29,82,9.1899999999999995,4.9500000000000002,13.07,132.79599999999999,250.13200000000001,378.00839999999999,446.815,598,1108,1626,1696,18,36,54,66,90,216,294,314,8.1218000000000004,17.957599999999999,25.628599999999999,28.9954,10.64891111,12.166333330000001,18.916577780000001,19.266666669999999,57.777777780000001,66.666666669999998,103.1111111,97.333333330000002,1.4444444439999999,2,2.4444444440000002,2.7777777779999999,5.6666666670000003,7.1111111109999996,10.66666667,0.54623333299999988,0.818766667,1.1151777780000001,1.2970222220000001,50.223333330000003,101.5744444,125.18000000000001,176.18122539999999,0.296666667,0.69222222200000005,1.4466666669999999,0.66666666699999988,1.5555555560000001,4.6666666670000003,-0.66666666699999988,-1.5555555560000001,-2.4444444440000002,-0.0133333329999999,-0.031111111,0.073333333000000001,-2,-4.6666666670000003,-6.6357033330000004,9.2416,21.128,15.504,29.943999999999999,49,56,84,133,1,3,2,4,9,15,18,30,0.5625,1.1325000000000001,1.155,2.0099999999999998,54.759999999999998,150.32522800000001,167.24000000000001,284.21261399999997,2.1699999999999999,0.97999999999999998,2.3100000000000001,13,2,9,4,0,2,0.73999999999999988,-0.040000000000000001,0.32000000000000001,1.88578,-7.7999999999999998,-8.8071099999999998,,,,train_refcode::SONTAR,unique_surrogate_due_to_missing_packaged_doi
